125	66	1	17	11
126	66	1	1	11
127	66	1	1	6
128	66	1	1	6
129	66	1	1	12
130	66	1	7	7
131	66	1	8	8
132	66	1	1	12
134	66	1	2	1
135	66	1	3	12
136	66	0	4	10
137	66	1	5	11
122	67	1	1	8
124	67	1	21	1
125	67	1	22	1
126	67	1	1	11
127	67	1	6	1
128	67	1	1	8
129	67	1	6	7
130	67	1	1	12
131	67	1	1	12
132	67	1	1	7
134	67	1	7	8
135	67	1	8	14
136	67	0	9	18
137	67	0	10	19
138	67	1	1	6
120	68	1	1	11
121	68	1	4	1
122	68	1	5	12
123	68	1	2	8
124	68	1	3	12
125	68	1	1	14
126	68	1	14	1
127	68	1	15	1
128	68	1	2	1
129	68	1	3	1
130	68	1	16	1
131	68	1	17	1
132	68	1	6	1
133	68	1	1	7
134	68	1	1	11
135	68	1	1	13
137	68	1	2	11
138	68	1	3	1
139	68	1	1	13
120	69	1	1	8
121	69	1	9	12
122	69	1	10	12
123	69	1	7	11
124	69	1	8	1
125	69	1	1	9
126	69	1	19	1
127	69	1	20	12
128	69	1	7	1
129	69	1	8	11
130	69	0	21	4
131	69	0	22	5
132	69	1	1	14
133	69	1	4	1
134	69	1	5	6
135	69	1	2	13
136	69	1	3	11
137	69	1	7	13
138	69	1	8	1
120	70	1	1	7
121	70	1	1	12
122	70	1	1	13
125	70	1	1	7
126	70	1	1	13
128	70	1	1	14
131	70	1	6	1
132	70	1	1	9
133	70	1	9	1
134	70	1	10	9
135	70	1	7	1
136	70	1	8	1
138	70	1	1	9
121	71	1	1	13
122	71	1	2	13
123	71	1	3	1
124	71	0	4	10
125	71	1	5	1
126	71	1	1	9
127	71	1	2	7
128	71	1	3	13
130	71	1	11	11
131	71	1	1	9
132	71	0	1	10
133	71	0	1	18
134	71	0	1	19
135	71	1	14	1
136	71	1	15	1
138	71	1	2	1
139	71	1	3	12
120	72	1	1	11
121	72	1	6	12
122	72	1	7	8
123	72	0	8	18
124	72	0	9	19
125	72	1	10	1
126	72	1	1	9
127	72	1	7	8
128	72	1	8	6
129	72	1	1	12
130	72	1	1	11
131	72	0	1	4
132	72	0	11	5
133	72	0	2	10
134	72	1	3	1
135	72	1	19	1
136	72	1	20	6
137	72	0	1	4
138	72	0	7	5
139	72	1	8	1
120	73	1	1	11
121	73	1	1	11
122	73	1	1	8
123	73	1	1	12
124	73	0	1	10
125	73	1	1	12
126	73	1	11	12
127	73	1	1	12
129	73	1	6	12
130	73	1	1	9
131	73	1	2	9
132	73	1	3	11
133	73	1	7	9
134	73	1	8	1
135	73	1	2	1
136	73	1	3	6
138	73	0	2	10
139	73	1	3	6
121	74	1	11	6
123	74	1	1	7
124	74	1	1	7
125	74	1	6	1
126	74	1	1	6
127	74	0	11	4
128	74	0	3	5
129	74	1	14	12
130	74	1	15	8
131	74	1	7	8
132	74	1	8	8
133	74	1	1	8
134	74	1	1	8
135	74	1	7	6
136	74	1	8	14
138	74	1	7	1
139	74	1	8	13
120	75	1	1	7
121	75	1	1	13
122	75	1	2	1
123	75	1	3	1
124	75	1	14	14
125	75	1	15	8
126	75	1	1	6
127	75	1	7	1
128	75	1	8	1
129	75	1	19	11
130	75	1	20	6
131	75	1	1	7
133	75	1	11	1
134	75	1	11	13
135	75	1	1	8
137	75	1	11	1
138	75	1	1	6
139	75	1	1	13
121	76	1	1	8
122	76	1	7	1
123	76	1	8	7
124	76	1	19	1
125	76	1	20	14
126	76	1	11	1
127	76	1	1	13
128	76	1	1	12
129	76	1	1	8
130	76	1	1	12
132	76	0	1	4
133	76	0	1	5
135	76	1	1	9
136	76	1	1	13
139	76	1	1	7
120	77	1	1	12
121	77	1	1	8
122	77	1	1	9
123	77	1	1	11
124	77	1	1	9
125	77	1	2	1
126	77	1	3	1
128	77	1	2	1
129	77	1	3	7
131	77	1	4	8
132	77	1	5	8
133	77	1	2	8
134	77	1	3	1
135	77	0	16	18
136	77	0	17	19
137	77	0	1	10
138	77	1	11	1
139	77	1	11	1
120	78	1	14	1
121	78	1	15	9
123	78	1	6	1
124	78	0	1	10
125	78	1	7	8
126	78	1	8	12
127	78	1	1	12
128	78	1	7	8
129	78	1	8	8
130	78	1	1	8
131	78	1	9	7
132	78	1	10	1
133	78	1	7	1
134	78	1	8	1
135	78	1	21	1
136	78	1	22	1
138	78	0	14	4
139	78	0	15	5
120	79	1	19	6
121	79	1	20	6
122	79	1	1	6
123	79	1	1	11
124	79	1	1	13
125	79	1	1	12
126	79	1	1	11
127	79	1	1	11
128	79	1	1	7
129	79	1	1	13
130	79	1	1	13
131	79	1	1	8
132	79	1	1	8
133	79	1	1	8
134	79	1	1	8
135	79	1	1	11
136	79	1	1	11
137	79	1	1	11
138	79	0	19	15
139	79	0	20	10
140	60	1	14	6
141	60	1	15	6
142	60	1	1	13
143	60	1	1	6
144	60	1	1	13
145	60	1	1	7
146	60	1	1	12
147	60	1	1	11
148	60	1	1	12
149	60	1	1	7
150	60	1	1	7
151	60	1	1	11
152	60	1	1	7
153	60	1	1	7
154	60	1	1	8
155	60	1	1	6
156	60	1	1	12
157	60	1	1	12
158	60	0	14	4
159	60	0	15	5
140	61	1	19	13
141	61	1	20	6
142	61	1	11	1
143	61	1	1	9
147	61	1	1	7
149	61	1	2	1
150	61	1	3	1
151	61	1	1	11
153	61	1	16	1
154	61	1	17	1
155	61	1	1	13
157	61	1	1	13
158	61	1	19	6
159	61	0	20	10
140	62	1	1	8
141	62	1	11	14
142	62	1	1	13
144	62	1	1	11
145	62	1	4	1
146	62	1	5	11
148	62	1	1	13
149	62	1	7	1
150	62	1	8	7
152	62	0	1	10
153	62	0	21	18
154	62	0	22	19
156	62	1	2	9
157	62	1	3	13
158	62	1	1	12
140	63	1	2	1
141	63	1	3	1
142	63	1	2	1
143	63	1	3	1
144	63	1	11	1
145	63	0	9	4
146	63	0	10	5
147	63	0	1	10
148	63	1	1	8
150	63	1	16	1
151	63	1	17	1
152	63	1	1	8
153	63	1	1	8
155	63	1	1	13
156	63	1	7	6
157	63	1	8	1
158	63	1	1	7
140	64	1	7	6
141	64	1	8	8
142	64	1	7	1
143	64	1	8	6
144	64	1	1	9
145	64	1	1	7
146	64	0	2	15
147	64	0	3	20
148	64	1	1	6
149	64	1	1	6
150	64	1	21	1
151	64	1	22	1
152	64	1	1	7
154	64	0	14	4
155	64	0	15	5
157	64	1	1	7
159	64	1	1	13
140	65	1	1	8
142	65	1	11	11
143	65	1	1	8
144	65	1	1	12
145	65	1	6	12
146	65	1	7	8
147	65	1	8	11
148	65	1	1	11
149	65	1	11	11
150	65	1	2	11
151	65	1	3	11
152	65	1	1	6
153	65	1	11	7
154	65	1	19	8
155	65	0	20	3
156	65	1	1	8
157	65	1	11	1
158	65	1	6	1
141	66	1	6	9
142	66	1	1	13
143	66	0	11	18
144	66	0	16	19
145	66	1	17	11
146	66	1	1	11
147	66	1	1	6
148	66	1	1	6
149	66	1	1	12
150	66	1	7	7
151	66	1	8	8
152	66	1	1	12
154	66	1	2	1
155	66	1	3	12
156	66	0	4	10
157	66	1	5	11
142	67	1	1	8
144	67	1	21	1
145	67	1	22	1
146	67	1	1	11
147	67	1	6	1
148	67	1	1	8
149	67	1	6	7
150	67	1	1	12
151	67	1	1	12
152	67	1	1	7
154	67	1	7	8
155	67	1	8	14
156	67	0	9	18
157	67	0	10	19
158	67	1	1	6
140	68	1	1	11
141	68	1	4	1
142	68	1	5	12
143	68	1	2	8
144	68	1	3	12
145	68	1	1	14
146	68	1	14	1
147	68	1	15	1
148	68	1	2	1
149	68	1	3	1
150	68	1	16	1
151	68	1	17	1
152	68	1	6	1
153	68	1	1	7
154	68	1	1	11
155	68	1	1	13
157	68	1	2	11
158	68	1	3	1
159	68	1	1	13
140	69	1	1	8
141	69	1	9	12
142	69	1	10	12
143	69	1	7	11
144	69	1	8	1
145	69	1	1	9
146	69	1	19	1
147	69	1	20	12
148	69	1	7	1
149	69	1	8	11
150	69	0	21	4
151	69	0	22	5
152	69	1	1	14
153	69	1	4	1
154	69	1	5	6
155	69	1	2	13
156	69	1	3	11
157	69	1	7	13
158	69	1	8	1
140	70	1	1	7
141	70	1	1	12
142	70	1	1	13
145	70	1	1	7
146	70	1	1	13
148	70	1	1	14
151	70	1	6	1
152	70	1	1	9
153	70	1	9	1
154	70	1	10	9
155	70	1	7	1
156	70	1	8	1
158	70	1	1	9
141	71	1	1	13
142	71	1	2	13
143	71	1	3	1
144	71	0	4	10
145	71	1	5	1
146	71	1	1	9
147	71	1	2	7
148	71	1	3	13
150	71	1	11	11
151	71	1	1	9
152	71	0	1	10
153	71	0	1	18
154	71	0	1	19
155	71	1	14	1
156	71	1	15	1
158	71	1	2	1
159	71	1	3	12
140	72	1	1	11
141	72	1	6	12
142	72	1	7	8
143	72	0	8	18
144	72	0	9	19
145	72	1	10	1
146	72	1	1	9
147	72	1	7	8
148	72	1	8	6
149	72	1	1	12
150	72	1	1	11
151	72	0	1	4
152	72	0	11	5
153	72	0	2	10
154	72	1	3	1
155	72	1	19	1
156	72	1	20	6
157	72	0	1	4
158	72	0	7	5
159	72	1	8	1
140	73	1	1	11
141	73	1	1	11
142	73	1	1	8
143	73	1	1	12
144	73	0	1	10
145	73	1	1	12
146	73	1	11	12
147	73	1	1	12
149	73	1	6	12
150	73	1	1	9
151	73	1	2	9
152	73	1	3	11
153	73	1	7	9
154	73	1	8	1
155	73	1	2	1
156	73	1	3	6
158	73	0	2	10
159	73	1	3	6
141	74	1	11	6
143	74	1	1	7
144	74	1	1	7
145	74	1	6	1
146	74	1	1	6
147	74	0	11	4
148	74	0	3	5
149	74	1	14	12
150	74	1	15	8
151	74	1	7	8
152	74	1	8	8
153	74	1	1	8
154	74	1	1	8
155	74	1	7	6
156	74	1	8	14
158	74	1	7	1
159	74	1	8	13
140	75	1	1	7
141	75	1	1	13
142	75	1	2	1
143	75	1	3	1
144	75	1	14	14
145	75	1	15	8
146	75	1	1	6
147	75	1	7	1
148	75	1	8	1
149	75	1	19	11
150	75	1	20	6
151	75	1	1	7
153	75	1	11	1
154	75	1	11	13
155	75	1	1	8
157	75	1	11	1
158	75	1	1	6
159	75	1	1	13
141	76	1	1	8
142	76	1	7	1
143	76	1	8	7
144	76	1	19	1
145	76	1	20	14
146	76	1	11	1
147	76	1	1	13
148	76	1	1	12
149	76	1	1	8
150	76	1	1	12
152	76	0	1	4
153	76	0	1	5
155	76	1	1	9
156	76	1	1	13
159	76	1	1	7
140	77	1	1	12
141	77	1	1	8
142	77	1	1	9
143	77	1	1	11
144	77	1	1	9
145	77	1	2	1
146	77	1	3	1
148	77	1	2	1
149	77	1	3	7
151	77	1	4	8
152	77	1	5	8
153	77	1	2	8
154	77	1	3	1
155	77	0	16	18
156	77	0	17	19
157	77	0	1	10
158	77	1	11	1
159	77	1	11	1
140	78	1	14	1
141	78	1	15	9
143	78	1	6	1
144	78	0	1	10
145	78	1	7	8
146	78	1	8	12
147	78	1	1	12
148	78	1	7	8
149	78	1	8	8
150	78	1	1	8
151	78	1	9	7
152	78	1	10	1
153	78	1	7	1
154	78	1	8	1
155	78	1	21	1
156	78	1	22	1
158	78	0	14	4
159	78	0	15	5
140	79	1	19	6
141	79	1	20	6
142	79	1	1	6
143	79	1	1	11
144	79	1	1	13
145	79	1	1	12
146	79	1	1	11
147	79	1	1	11
148	79	1	1	7
149	79	1	1	13
150	79	1	1	13
151	79	1	1	8
152	79	1	1	8
153	79	1	1	8
154	79	1	1	8
155	79	1	1	11
156	79	1	1	11
157	79	1	1	11
158	79	0	19	15
159	79	0	20	10
160	60	0	1	3
161	60	0	1	10
162	60	1	1	7
163	60	1	1	7
164	60	1	1	8
165	60	1	1	9
166	60	1	1	9
167	60	1	1	6
168	60	1	1	11
171	60	1	1	13
172	60	1	1	11
173	60	1	1	7
174	60	1	1	8
175	60	1	1	12
179	60	1	1	7
160	61	0	1	4
161	61	0	1	5
162	61	0	2	10
163	61	1	3	13
164	61	1	1	9
167	61	0	2	10
168	61	1	3	7
169	61	1	1	13
170	61	1	1	6
171	61	1	1	6
172	61	1	16	1
173	61	0	17	10
176	61	1	1	9
177	61	1	1	7
179	61	1	1	7
160	62	0	1	10
161	62	0	1	4
162	62	0	7	5
163	62	1	8	13
164	62	1	1	8
165	62	1	1	12
166	62	1	1	9
167	62	1	7	1
168	62	1	8	7
169	62	1	1	9
172	62	1	21	12
173	62	1	22	1
176	62	1	14	1
177	62	1	15	7
178	62	1	1	11
179	62	1	1	8
160	63	1	1	12
161	63	1	1	8
162	63	1	1	8
163	63	1	16	11
164	63	1	17	13
165	63	1	2	14
166	63	1	3	7
167	63	1	1	7
168	63	1	1	13
169	63	1	14	14
170	63	0	15	10
171	63	1	1	8
172	63	1	1	7
173	63	1	1	13
174	63	1	2	8
175	63	1	3	1
176	63	0	19	18
177	63	0	20	19
178	63	1	1	7
179	63	1	1	11
160	64	1	1	12
161	64	1	2	11
162	64	1	3	9
163	64	1	21	13
164	64	1	22	9
165	64	1	7	1
166	64	1	8	6
168	64	1	1	12
169	64	1	19	1
170	64	1	20	11
172	64	1	1	11
173	64	1	6	1
174	64	1	7	1
175	64	1	8	6
176	64	1	1	9
178	64	1	1	6
179	64	1	1	9
160	65	1	1	11
161	65	1	7	11
162	65	1	8	8
164	65	1	1	7
165	65	1	4	14
166	65	0	5	10
167	65	1	2	6
168	65	1	3	1
171	65	1	2	8
172	65	1	3	6
173	65	1	4	1
174	65	1	5	1
176	65	1	1	11
177	65	1	14	12
178	65	1	15	6
179	65	1	1	14
160	66	1	1	13
161	66	1	14	7
162	66	1	15	6
163	66	1	1	8
165	66	0	9	18
166	66	0	10	19
167	66	1	7	6
168	66	1	8	12
169	66	1	1	12
170	66	1	6	12
171	66	1	7	11
172	66	1	8	11
173	66	0	9	4
174	66	0	10	5
175	66	1	1	6
177	66	1	19	8
178	66	1	20	1
179	66	1	1	12
160	67	1	1	9
161	67	1	19	14
162	67	1	20	8
163	67	1	1	13
164	67	1	6	14
165	67	1	12	6
166	67	1	13	1
167	67	1	1	13
168	67	1	2	13
169	67	1	3	7
170	67	1	1	6
171	67	1	1	8
172	67	1	1	13
173	67	0	2	18
174	67	0	3	19
175	67	0	1	10
177	67	1	6	6
178	67	1	6	1
179	67	1	1	12
160	68	1	1	13
161	68	1	1	6
162	68	1	1	6
163	68	1	1	12
164	68	1	1	12
166	68	1	1	7
167	68	1	1	6
168	68	1	7	6
169	68	1	8	11
170	68	1	16	13
171	68	1	17	13
172	68	1	1	13
173	68	1	7	13
174	68	1	8	1
176	68	1	6	12
177	68	1	1	12
178	68	1	1	13
179	68	1	1	12
160	69	1	1	13
161	69	1	2	6
162	69	1	3	8
163	69	1	1	8
164	69	1	2	6
165	69	1	3	8
166	69	1	1	8
167	69	1	1	6
168	69	1	1	12
169	69	0	1	10
170	69	1	21	8
171	69	1	22	1
172	69	1	14	6
173	69	1	15	1
174	69	1	1	6
175	69	1	1	6
176	69	1	1	12
177	69	1	1	6
178	69	1	1	14
179	69	1	1	6
160	70	1	1	13
161	70	0	7	10
162	70	1	8	6
163	70	1	6	1
164	70	1	7	1
165	70	1	8	14
166	70	1	1	7
167	70	1	1	9
168	70	1	1	6
169	70	1	1	8
170	70	1	1	14
172	70	1	19	13
173	70	1	20	9
174	70	1	14	9
175	70	1	15	14
176	70	1	1	12
177	70	1	11	11
178	70	1	1	11
179	70	1	1	7
160	71	1	1	9
161	71	1	1	9
163	71	1	16	1
164	71	1	17	8
165	71	0	1	18
166	71	0	2	19
167	71	1	3	9
169	71	1	1	7
170	71	1	16	13
171	71	1	17	12
172	71	1	12	12
173	71	1	13	14
174	71	1	19	12
175	71	1	20	7
176	71	1	1	11
177	71	1	1	9
178	71	0	1	10
179	71	1	1	7
160	72	1	1	9
161	72	1	4	1
162	72	1	5	6
163	72	1	21	7
164	72	1	22	12
166	72	1	7	9
167	72	1	8	13
169	72	1	1	14
170	72	1	21	14
171	72	1	22	13
172	72	1	1	6
173	72	1	1	7
175	72	0	1	10
176	72	0	1	17
177	72	1	6	11
178	72	1	1	7
160	73	1	1	9
161	73	1	9	1
162	73	1	10	1
163	73	1	1	11
164	73	1	1	7
165	73	1	1	8
166	73	1	1	11
168	73	0	1	4
169	73	0	1	5
170	73	1	2	1
171	73	1	3	1
172	73	1	1	13
173	73	1	1	13
174	73	0	1	10
175	73	1	1	9
176	73	1	1	7
177	73	1	12	9
178	73	1	13	9
179	73	1	1	7
160	74	1	2	11
161	74	1	3	1
162	74	1	1	6
163	74	1	1	13
164	74	1	1	12
165	74	1	2	1
166	74	1	3	12
168	74	0	1	18
169	74	0	6	19
170	74	0	7	10
171	74	1	8	13
172	74	1	1	14
173	74	1	1	8
174	74	1	2	9
175	74	1	3	1
177	74	1	1	11
178	74	1	1	7
179	74	1	1	11
160	75	1	7	6
161	75	1	8	1
162	75	1	1	8
163	75	1	6	7
164	75	1	1	8
165	75	0	7	4
166	75	0	8	5
167	75	1	1	8
168	75	1	1	11
169	75	0	1	4
170	75	0	1	5
171	75	1	1	9
172	75	1	1	13
173	75	1	6	1
174	75	1	7	14
175	75	0	8	18
176	75	0	1	19
177	75	1	1	11
178	75	1	1	11
161	76	1	1	8
162	76	1	1	11
163	76	1	1	7
164	76	1	14	8
165	76	1	15	11
167	76	1	2	1
168	76	1	3	13
169	76	1	1	13
170	76	1	1	8
173	76	1	4	12
174	76	1	5	1
176	76	1	1	13
177	76	0	14	4
178	76	0	15	5
160	77	1	1	14
161	77	1	16	9
162	77	1	17	14
163	77	1	1	6
164	77	1	19	12
165	77	1	20	12
166	77	1	1	6
167	77	1	7	8
168	77	1	8	13
169	77	1	1	9
170	77	1	2	8
171	77	1	3	7
172	77	1	1	8
173	77	1	9	8
174	77	1	10	1
175	77	1	1	9
176	77	1	1	8
177	77	1	19	1
178	77	0	20	10
160	78	1	1	9
161	78	1	21	11
162	78	1	22	13
163	78	1	1	12
164	78	1	1	9
165	78	1	1	6
169	78	1	6	1
170	78	1	7	9
171	78	1	8	13
172	78	1	1	11
173	78	1	1	11
174	78	1	16	8
175	78	0	17	4
176	78	0	1	5
177	78	1	1	8
178	78	1	1	8
160	79	1	1	7
161	79	1	1	12
162	79	1	1	12
163	79	1	1	12
164	79	1	1	14
165	79	1	1	14
166	79	1	1	6
167	79	1	1	6
168	79	1	1	12
169	79	1	1	12
173	79	1	1	14
174	79	1	21	14
175	79	1	22	11
176	79	1	1	11
180	60	1	14	6
181	60	1	15	6
182	60	1	1	13
183	60	1	1	6
184	60	1	1	13
185	60	1	1	7
186	60	1	1	12
187	60	1	1	11
188	60	1	1	12
189	60	1	1	7
190	60	1	1	7
191	60	1	1	11
192	60	1	1	7
193	60	1	1	7
194	60	1	1	8
195	60	1	1	6
196	60	1	1	12
197	60	1	1	12
198	60	0	14	4
199	60	0	15	5
180	61	1	19	13
181	61	1	20	6
182	61	1	11	1
183	61	1	1	9
187	61	1	1	7
189	61	1	2	1
190	61	1	3	1
191	61	1	1	11
193	61	1	16	1
194	61	1	17	1
195	61	1	1	13
197	61	1	1	13
198	61	1	19	6
199	61	0	20	10
180	62	1	1	8
181	62	1	11	14
182	62	1	1	13
184	62	1	1	11
185	62	1	4	1
186	62	1	5	11
188	62	1	1	13
189	62	1	7	1
190	62	1	8	7
192	62	0	1	10
193	62	0	21	18
194	62	0	22	19
196	62	1	2	9
197	62	1	3	13
198	62	1	1	12
180	63	1	2	1
181	63	1	3	1
182	63	1	2	1
183	63	1	3	1
184	63	1	11	1
185	63	0	9	4
186	63	0	10	5
187	63	0	1	10
188	63	1	1	8
190	63	1	16	1
191	63	1	17	1
192	63	1	1	8
193	63	1	1	8
195	63	1	1	13
196	63	1	7	6
197	63	1	8	1
198	63	1	1	7
180	64	1	7	6
181	64	1	8	8
182	64	1	7	1
183	64	1	8	6
184	64	1	1	9
185	64	1	1	7
186	64	0	2	15
187	64	0	3	20
188	64	1	1	6
189	64	1	1	6
190	64	1	21	1
191	64	1	22	1
192	64	1	1	7
194	64	0	14	4
195	64	0	15	5
197	64	1	1	7
199	64	1	1	13
180	65	1	1	8
182	65	1	11	11
183	65	1	1	8
184	65	1	1	12
185	65	1	6	12
186	65	1	7	8
187	65	1	8	11
188	65	1	1	11
189	65	1	11	11
190	65	1	2	11
191	65	1	3	11
192	65	1	1	6
193	65	1	11	7
194	65	1	19	8
195	65	0	20	3
196	65	1	1	8
197	65	1	11	1
198	65	1	6	1
181	66	1	6	9
182	66	1	1	13
183	66	0	11	18
184	66	0	16	19
185	66	1	17	11
186	66	1	1	11
187	66	1	1	6
188	66	1	1	6
189	66	1	1	12
190	66	1	7	7
191	66	1	8	8
192	66	1	1	12
194	66	1	2	1
195	66	1	3	12
196	66	0	4	10
197	66	1	5	11
182	67	1	1	8
184	67	1	21	1
185	67	1	22	1
186	67	1	1	11
187	67	1	6	1
188	67	1	1	8
189	67	1	6	7
190	67	1	1	12
191	67	1	1	12
192	67	1	1	7
194	67	1	7	8
195	67	1	8	14
196	67	0	9	18
197	67	0	10	19
198	67	1	1	6
180	68	1	1	11
181	68	1	4	1
182	68	1	5	12
183	68	1	2	8
184	68	1	3	12
185	68	1	1	14
186	68	1	14	1
187	68	1	15	1
188	68	1	2	1
189	68	1	3	1
190	68	1	16	1
191	68	1	17	1
192	68	1	6	1
193	68	1	1	7
194	68	1	1	11
195	68	1	1	13
197	68	1	2	11
198	68	1	3	1
199	68	1	1	13
180	69	1	1	8
181	69	1	9	12
182	69	1	10	12
183	69	1	7	11
184	69	1	8	1
185	69	1	1	9
186	69	1	19	1
187	69	1	20	12
188	69	1	7	1
189	69	1	8	11
190	69	0	21	4
191	69	0	22	5
192	69	1	1	14
193	69	1	4	1
194	69	1	5	6
195	69	1	2	13
196	69	1	3	11
197	69	1	7	13
198	69	1	8	1
180	70	1	1	7
181	70	1	1	12
182	70	1	1	13
185	70	1	1	7
186	70	1	1	13
188	70	1	1	14
191	70	1	6	1
192	70	1	1	9
193	70	1	9	1
194	70	1	10	9
195	70	1	7	1
196	70	1	8	1
198	70	1	1	9
181	71	1	1	13
182	71	1	2	13
183	71	1	3	1
184	71	0	4	10
185	71	1	5	1
186	71	1	1	9
187	71	1	2	7
188	71	1	3	13
190	71	1	11	11
191	71	1	1	9
192	71	0	1	10
193	71	0	1	18
194	71	0	1	19
195	71	1	14	1
196	71	1	15	1
198	71	1	2	1
199	71	1	3	12
180	72	1	1	11
181	72	1	6	12
182	72	1	7	8
183	72	0	8	18
184	72	0	9	19
185	72	1	10	1
186	72	1	1	9
187	72	1	7	8
188	72	1	8	6
189	72	1	1	12
190	72	1	1	11
191	72	0	1	4
192	72	0	11	5
193	72	0	2	10
194	72	1	3	1
195	72	1	19	1
196	72	1	20	6
197	72	0	1	4
198	72	0	7	5
199	72	1	8	1
180	73	1	1	11
181	73	1	1	11
182	73	1	1	8
183	73	1	1	12
184	73	0	1	10
185	73	1	1	12
186	73	1	11	12
187	73	1	1	12
189	73	1	6	12
190	73	1	1	9
191	73	1	2	9
192	73	1	3	11
193	73	1	7	9
194	73	1	8	1
195	73	1	2	1
196	73	1	3	6
198	73	0	2	10
199	73	1	3	6
181	74	1	11	6
183	74	1	1	7
184	74	1	1	7
185	74	1	6	1
186	74	1	1	6
187	74	0	11	4
188	74	0	3	5
189	74	1	14	12
190	74	1	15	8
191	74	1	7	8
192	74	1	8	8
193	74	1	1	8
194	74	1	1	8
195	74	1	7	6
196	74	1	8	14
198	74	1	7	1
199	74	1	8	13
180	75	1	1	7
181	75	1	1	13
182	75	1	2	1
183	75	1	3	1
184	75	1	14	14
185	75	1	15	8
186	75	1	1	6
187	75	1	7	1
188	75	1	8	1
189	75	1	19	11
190	75	1	20	6
191	75	1	1	7
193	75	1	11	1
194	75	1	11	13
195	75	1	1	8
197	75	1	11	1
198	75	1	1	6
199	75	1	1	13
181	76	1	1	8
182	76	1	7	1
183	76	1	8	7
184	76	1	19	1
185	76	1	20	14
186	76	1	11	1
187	76	1	1	13
188	76	1	1	12
189	76	1	1	8
190	76	1	1	12
192	76	0	1	4
193	76	0	1	5
195	76	1	1	9
196	76	1	1	13
199	76	1	1	7
180	77	1	1	12
181	77	1	1	8
182	77	1	1	9
183	77	1	1	11
184	77	1	1	9
185	77	1	2	1
186	77	1	3	1
188	77	1	2	1
189	77	1	3	7
191	77	1	4	8
192	77	1	5	8
193	77	1	2	8
194	77	1	3	1
195	77	0	16	18
196	77	0	17	19
197	77	0	1	10
198	77	1	11	1
199	77	1	11	1
180	78	1	14	1
181	78	1	15	9
183	78	1	6	1
184	78	0	1	10
185	78	1	7	8
186	78	1	8	12
187	78	1	1	12
188	78	1	7	8
189	78	1	8	8
190	78	1	1	8
191	78	1	9	7
192	78	1	10	1
193	78	1	7	1
194	78	1	8	1
195	78	1	21	1
196	78	1	22	1
198	78	0	14	4
199	78	0	15	5
180	79	1	19	6
181	79	1	20	6
182	79	1	1	6
183	79	1	1	11
184	79	1	1	13
185	79	1	1	12
186	79	1	1	11
187	79	1	1	11
188	79	1	1	7
189	79	1	1	13
190	79	1	1	13
191	79	1	1	8
192	79	1	1	8
193	79	1	1	8
194	79	1	1	8
195	79	1	1	11
196	79	1	1	11
197	79	1	1	11
198	79	0	19	15
199	79	0	20	10
200	60	0	1	3
201	60	0	1	10
202	60	1	1	7
203	60	1	1	7
204	60	1	1	8
205	60	1	1	9
206	60	1	1	9
207	60	1	1	6
208	60	1	1	11
211	60	1	1	13
212	60	1	1	11
213	60	1	1	7
214	60	1	1	8
215	60	1	1	12
219	60	1	1	7
200	61	0	1	4
201	61	0	1	5
202	61	0	2	10
203	61	1	3	13
204	61	1	1	9
207	61	0	2	10
208	61	1	3	7
209	61	1	1	13
210	61	1	1	6
211	61	1	1	6
212	61	1	16	1
213	61	0	17	10
216	61	1	1	9
217	61	1	1	7
219	61	1	1	7
200	62	0	1	10
201	62	0	1	4
202	62	0	7	5
203	62	1	8	13
204	62	1	1	8
205	62	1	1	12
206	62	1	1	9
207	62	1	7	1
208	62	1	8	7
209	62	1	1	9
212	62	1	21	12
213	62	1	22	1
216	62	1	14	1
217	62	1	15	7
218	62	1	1	11
219	62	1	1	8
200	63	1	1	12
201	63	1	1	8
202	63	1	1	8
203	63	1	16	11
204	63	1	17	13
205	63	1	2	14
206	63	1	3	7
207	63	1	1	7
208	63	1	1	13
209	63	1	14	14
210	63	0	15	10
211	63	1	1	8
212	63	1	1	7
213	63	1	1	13
214	63	1	2	8
215	63	1	3	1
216	63	0	19	18
217	63	0	20	19
218	63	1	1	7
219	63	1	1	11
200	64	1	1	12
201	64	1	2	11
202	64	1	3	9
203	64	1	21	13
204	64	1	22	9
205	64	1	7	1
206	64	1	8	6
208	64	1	1	12
209	64	1	19	1
210	64	1	20	11
212	64	1	1	11
213	64	1	6	1
214	64	1	7	1
215	64	1	8	6
216	64	1	1	9
218	64	1	1	6
219	64	1	1	9
200	65	1	1	11
201	65	1	7	11
202	65	1	8	8
204	65	1	1	7
205	65	1	4	14
206	65	0	5	10
207	65	1	2	6
208	65	1	3	1
211	65	1	2	8
212	65	1	3	6
213	65	1	4	1
214	65	1	5	1
216	65	1	1	11
217	65	1	14	12
218	65	1	15	6
219	65	1	1	14
200	66	1	1	13
201	66	1	14	7
202	66	1	15	6
203	66	1	1	8
205	66	0	9	18
206	66	0	10	19
207	66	1	7	6
208	66	1	8	12
209	66	1	1	12
210	66	1	6	12
211	66	1	7	11
212	66	1	8	11
213	66	0	9	4
214	66	0	10	5
215	66	1	1	6
217	66	1	19	8
218	66	1	20	1
219	66	1	1	12
200	67	1	1	9
201	67	1	19	14
202	67	1	20	8
203	67	1	1	13
204	67	1	6	14
205	67	1	12	6
206	67	1	13	1
207	67	1	1	13
208	67	1	2	13
209	67	1	3	7
